air_store_id,air_genre_name,air_area_name,latitude,longitude
air_3e93f3c81008696d,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_7f3dc18494bce98b,Okonomiyaki/Monja/Teppanyaki,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_670a0c1c4108bcea,Okonomiyaki/Monja/Teppanyaki,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_c8265ecc116f2284,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_c26f027b5bc1f081,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_7a81bd7fadcbf3d8,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_60aa54ecbc602348,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_8e429650fcf7a0ae,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_df843e6b22e8d540,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_df5cf5cd03eb68d0,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_e524c6a9e06cc3a1,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_fdcfef8bd859f650,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_abf06fcca748dca5,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_d138b593ebda55cc,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_1ae94f514a0bce13,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_c9f6de13be8b8f25,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_a1fe8c588c8d2f30,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_16cf0a73233896de,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_c92745dfdd2ec68a,Bar/Cocktail,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_f957c6d6467d4d90,Bar/Cocktail,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_4f762e840b3996e1,Bar/Cocktail,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_d44d210d2994f01b,Bar/Cocktail,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_c759b6abeb552160,Bar/Cocktail,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_5c7489c9ec755e2d,Bar/Cocktail,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_52a08ef3efdb4bb0,Bar/Cocktail,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_37189c92b6c761ec,Bar/Cocktail,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_87078cf7903a648c,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_5e939e005bd34633,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_8764b3473ddcceaf,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_4c2ed28f3f19ca52,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_2ac361b97630e2df,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_b8925441167c3152,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_22682e965418936f,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_aa0049fe3cc6f4d6,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_3b6438b125086430,Bar/Cocktail,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_2a485b92210c98b5,Bar/Cocktail,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_ba495cccc8f0f237,Bar/Cocktail,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_81546875de9c8e78,Bar/Cocktail,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_bd74a9222edfdfe1,Bar/Cocktail,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_61668cc2b0778898,Bar/Cocktail,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_220cba70c890b119,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_8d50c64692322dff,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_87059630ab6fe47f,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_a510dcfe979f09eb,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_dabfbd0ec951925a,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_712dd258f7f91b4b,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_9105a29b0eb250d2,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_85bd13a49370c392,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_2b9bc9f5f5168ea1,Bar/Cocktail,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_2a184c1745274b2b,Bar/Cocktail,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_f3f9824b7d70c3cf,Bar/Cocktail,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_fc477473134e9ae5,Bar/Cocktail,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_b88192b35ac03c24,Bar/Cocktail,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_d477b6339b8ce69f,Bar/Cocktail,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_f6b2489ccf873c3b,Bar/Cocktail,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_cb25551c4cd8d9f3,Bar/Cocktail,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_6a15e4eae523189d,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_36bcf77d3382d36e,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_cfdeb326418194ff,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_1ab60ce33bfed8a8,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_7c7774c66fb237f7,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_536043fcf1a4f8a4,Bar/Cocktail,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_709262d948dd0b6e,Bar/Cocktail,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_70e9e8cd55879414,Bar/Cocktail,Tōkyō-to Shibuya-ku Dōgenzaka,35.6593968,139.6964402
air_49211568cab5fdee,Bar/Cocktail,Tōkyō-to Shibuya-ku Dōgenzaka,35.6593968,139.6964402
air_d473620754bf9fc2,Bar/Cocktail,Tōkyō-to Nakano-ku Nakano,35.7073985,139.6638354
air_f88898cd09f40496,Bar/Cocktail,Tōkyō-to Nakano-ku Nakano,35.7073985,139.6638354
air_c3dcaf3aeb18e20e,Bar/Cocktail,Tōkyō-to Toshima-ku Higashiikebukuro,35.7262319,139.7232404
air_3bd49f98ab7f36ab,Bar/Cocktail,Tōkyō-to Toshima-ku Higashiikebukuro,35.7262319,139.7232404
air_5cfc537125d97f16,Bar/Cocktail,Tōkyō-to Toshima-ku Higashiikebukuro,35.7262319,139.7232404
air_61de73b097513f58,Bar/Cocktail,Tōkyō-to Toshima-ku Nishiikebukuro,35.7322863,139.710247
air_8c3175aa5e4fc569,Bar/Cocktail,Tōkyō-to Toshima-ku Nishiikebukuro,35.7322863,139.710247
air_728ff578acc6ac6e,Bar/Cocktail,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735
air_93ebe490d4abb8e9,Bar/Cocktail,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735
air_fff68b929994bfbd,Bar/Cocktail,Tōkyō-to Nakano-ku Nakano,35.7081457,139.666288
air_883ca28ef0ed3d55,Bar/Cocktail,Tōkyō-to Nakano-ku Nakano,35.7081457,139.666288
air_79afb3f52b4d062c,Bar/Cocktail,Ōsaka-fu Neyagawa-shi Honmachi,34.7660929,135.6280998
air_1f7f8fa557bc0d55,Bar/Cocktail,Ōsaka-fu Neyagawa-shi Honmachi,34.7660929,135.6280998
air_4c665a2bfff0da3b,Bar/Cocktail,Tōkyō-to Minato-ku Roppongi,35.6641222,139.729426
air_735bcbe1763d6e98,Bar/Cocktail,Tōkyō-to Minato-ku Roppongi,35.6641222,139.729426
air_5afb1cca48ceaa19,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7248234,139.7159634
air_287d2de7d3c93406,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7248234,139.7159634
air_4d71826793c09b22,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_876d7a23c47811cb,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_b3a824511477a4ed,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_877f79706adbfb06,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_671b4bea84dafb67,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_b2395df0e874078d,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_4b9085d0d46a6211,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_3c938075889fc059,Japanese food,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_049f6d5b402a31b2,Japanese food,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_c8a657c8c5c93d69,Japanese food,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_a304330715435390,Japanese food,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_1dd8f6f47480d1a2,Japanese food,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_7bacc4d36fb094c9,Japanese food,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_3cad29d1a23209d2,Japanese food,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_a9178f19da58fe99,Japanese food,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_f9168b23fdfc1e52,Japanese food,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_bf21b8350771879b,Japanese food,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_e0f241bd406810c0,Japanese food,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_4974785f48853db9,Japanese food,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_9352c401d5adb01b,Japanese food,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_96743eee94114261,Japanese food,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,37.9163674,139.0363265
air_3155ee23d92202da,Japanese food,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,37.9163674,139.0363265
air_9387ff95e886ebc7,Japanese food,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,37.9163674,139.0363265
air_1f34e9beded2231a,Japanese food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0568187,141.3539573
air_f690c42545146e0a,Japanese food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0568187,141.3539573
air_cc35590cd1da8554,Japanese food,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_3d3a2b509180e798,Japanese food,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_7db266904cb0d72a,Japanese food,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_1eeff462acb24fb7,Japanese food,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_472b19e3b5bffa41,Japanese food,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_1f1390a8be2272b3,Japanese food,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_8a1d21fad48374e8,Japanese food,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_84f6876ff7e83ae7,Japanese food,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_eca4a5a191e8d993,Japanese food,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_539d693f7317c62d,Japanese food,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_de803f7e324936b8,Japanese food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_673acd9fa5e0dd78,Japanese food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_931a8a4321b6e7d1,Japanese food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_0b184ec04c741a6a,Japanese food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_dad0b6a36138f309,Japanese food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_e8ed9335d0c38333,Japanese food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_609050e4e4f79ae1,Japanese food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_68cc910e7b307b09,Japanese food,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_eb20a89bba7dd3d0,Japanese food,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_473cf23b9e7c0a37,Japanese food,Fukuoka-ken Fukuoka-shi Momochi,33.5819411,130.3484363
air_67f87c159d9e2ee2,Japanese food,Fukuoka-ken Fukuoka-shi Momochi,33.5819411,130.3484363
air_f2c5a1f24279c531,Japanese food,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_47070be6093f123e,Japanese food,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_63e28ee0b0c955a7,Japanese food,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_2d78d9a1f4dd02ca,Japanese food,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_c4fa5c562d5409ca,Japanese food,Fukuoka-ken Kitakyūshū-shi Ōtemachi,33.8808817,130.8734191
air_24b9b2a020826ede,Japanese food,Fukuoka-ken Kitakyūshū-shi Ōtemachi,33.8808817,130.8734191
air_75bd5d1b6dc6670d,Japanese food,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_573ecdf81b157d22,Japanese food,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_55e11c33d4758131,Japanese food,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_bb4ff06cd661ee9b,Japanese food,Tōkyō-to Shinagawa-ku Hiromachi,35.6092261,139.7301861
air_88ca84051ba95339,Japanese food,Tōkyō-to Shinagawa-ku Hiromachi,35.6092261,139.7301861
air_b2dcec37b83e2494,Japanese food,Fukuoka-ken Yame-shi Motomachi,33.2119674,130.5579082
air_68c1de82037d87e6,Japanese food,Fukuoka-ken Yame-shi Motomachi,33.2119674,130.5579082
air_347be2c4feeb408b,Japanese food,Tōkyō-to Edogawa-ku Chūō,35.7066569,139.8684267
air_258dc112912fc458,Japanese food,Tōkyō-to Edogawa-ku Chūō,35.7066569,139.8684267
air_683371d9baabf410,Japanese food,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_fef9ccb3ba0da2f7,Japanese food,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_bdd32aa407c16335,Creative cuisine,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_a88ac559064dec08,Creative cuisine,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_457efe8c3a30ea17,Creative cuisine,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_d0a1e69685259c92,Creative cuisine,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_90213bcae4afa274,Creative cuisine,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_9aa92007e3628dbc,Creative cuisine,Ōsaka-fu Ōsaka-shi Shinmachi,34.6762311,135.4860587
air_9dc9483f717d73ee,Creative cuisine,Ōsaka-fu Ōsaka-shi Shinmachi,34.6762311,135.4860587
air_64a5d5c1381837af,Creative cuisine,Tōkyō-to Nakano-ku Nakano,35.7073985,139.6638354
air_b711b43ae472cb6b,Creative cuisine,Tōkyō-to Nakano-ku Nakano,35.7073985,139.6638354
air_43d577e0c9460e64,Creative cuisine,Hyōgo-ken Nishinomiya-shi Rokutanjichō,34.7375965,135.3415643
air_2fc149abe33adcb4,Creative cuisine,Hyōgo-ken Nishinomiya-shi Rokutanjichō,34.7375965,135.3415643
air_f267dd70a6a6b5d3,Creative cuisine,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_4c727b55acdee495,Creative cuisine,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_eb5788dba285e725,Other,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_e2208a79e2678432,Other,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_4b251b9f8373f1ae,Other,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_c8c0ef02ed72053f,Other,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_cb935ff8610ba3d3,Other,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_9cf2f1ba86229773,Other,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_07bb665f9cdfbdfb,Other,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_3caef3f76b8f26c5,Other,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_5c65468938c07fa5,Other,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_2c505f9ad67d4635,Other,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_b28bed4b2e7167b7,Other,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_efc80d3f96b3aff7,Other,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_77488fa378cf98c3,Other,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_9fc607777ad76b26,Other,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_2fed81034f8834e5,Other,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_65e294f1ae6df9c3,Other,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_e0e69668214ff972,Other,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_fea5dc9594450608,Other,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397
air_a678e5b144ca24ce,Other,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397
air_c7d30ab0e07f31d5,Other,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_8a906e5801eac81c,Other,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_efef1e3daecce07e,Other,Ōsaka-fu Ōsaka-shi Kyōmachibori,34.6876966,135.4954131
air_26f10355d9b4d82a,Other,Ōsaka-fu Ōsaka-shi Kyōmachibori,34.6876966,135.4954131
air_4254c3fc3ad078bd,Other,Tōkyō-to Bunkyō-ku Kasuga,35.7080677,139.752167
air_82a6ae14151953ba,Other,Tōkyō-to Bunkyō-ku Kasuga,35.7080677,139.752167
air_24e8414b9b07decb,Other,Tōkyō-to Shibuya-ku Higashi,35.6532174,139.7110363
air_5e339a1f364cdb00,Other,Tōkyō-to Shibuya-ku Higashi,35.6532174,139.7110363
air_d07e57b21109304a,Western food,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_2cee51fa6fdf6c0d,Western food,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_12c4fb7a423df20d,Western food,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_25d8e5cc57dd87d9,Western food,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_57c9eea1a2b66e65,Western food,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_0728814bd98f7367,Western food,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_79f528087f49df06,Western food,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_b45b8e456f53942a,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_0a74a5408a0b8642,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_890d7e28e8eaaa11,Western food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_bedd35489e666605,Western food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_daa7947e1c47f5ed,Western food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_e9ebf7fc520ac76a,Western food,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437
air_f4936b91c9addbf0,Western food,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437
air_47beaffd3806c979,Western food,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_edd5e3d696a5811b,Western food,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_6b65745d432fd77f,International cuisine,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_9bf595ef095572fb,International cuisine,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_764f71040a413d4d,Asian,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_10bbe8acd943d8f6,Asian,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_7514d90009613cd6,Karaoke/Party,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_c8fe396d6c46275d,Karaoke/Party,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
