index,date,district,BIndex
0,2015-01-10,中西區,2.0
1,2015-01-10,六甲區,0.0
2,2015-01-10,北門區,0.0
3,2015-01-10,南化區,0.0
4,2015-01-10,善化區,0.0
5,2015-01-10,安平區,0.0
6,2015-01-10,山上區,0.0
7,2015-01-10,左鎮區,0.0
8,2015-01-10,新市區,0.0
9,2015-01-10,新營區,0.0
10,2015-01-10,楠西區,0.0
11,2015-01-10,歸仁區,0.0
12,2015-01-10,白河區,0.0
13,2015-01-10,麻豆區,0.0
14,2015-01-11,仁德區,0.0
15,2015-01-11,安定區,0.0
16,2015-01-11,白河區,0.0
17,2015-01-12,中西區,1.0
18,2015-01-12,北區,0.0
19,2015-01-12,南區,2.0
20,2015-01-12,大內區,0.0
21,2015-01-12,學甲區,2.0
22,2015-01-12,官田區,0.0
23,2015-01-12,山上區,0.0
24,2015-01-12,新化區,0.0
25,2015-01-12,東區,2.0
26,2015-01-12,楠西區,0.0
27,2015-01-12,歸仁區,0.0
28,2015-01-12,永康區,0.0
29,2015-01-12,玉井區,0.0
30,2015-01-12,白河區,0.0
31,2015-01-12,西港區,2.0
32,2015-01-12,龍崎區,0.0
33,2015-01-13,下營區,0.0
34,2015-01-13,北區,0.0
35,2015-01-13,北門區,0.0
36,2015-01-13,善化區,0.0
37,2015-01-13,安南區,3.0
38,2015-01-13,安定區,0.0
39,2015-01-13,安平區,0.0
40,2015-01-13,官田區,2.0
41,2015-01-13,將軍區,0.0
42,2015-01-13,新市區,0.0
43,2015-01-13,東區,4.0
44,2015-01-13,東山區,0.0
45,2015-01-13,永康區,0.0
46,2015-01-13,關廟區,0.0
47,2015-01-13,龍崎區,0.0
48,2015-01-14,仁德區,2.0
49,2015-01-14,佳里區,0.0
50,2015-01-14,六甲區,0.0
51,2015-01-14,大內區,0.0
52,2015-01-14,官田區,0.0
53,2015-01-14,山上區,0.0
54,2015-01-14,後壁區,0.0
55,2015-01-14,東區,0.0
56,2015-01-15,六甲區,0.0
57,2015-01-15,大內區,2.0
58,2015-01-15,學甲區,2.0
59,2015-01-15,安平區,2.0
60,2015-01-15,左鎮區,2.0
61,2015-01-15,後壁區,0.0
62,2015-01-15,新化區,1.0
63,2015-01-15,柳營區,0.0
64,2015-01-15,永康區,0.0
65,2015-01-15,西港區,0.0
66,2015-01-15,龍崎區,0.0
67,2015-01-16,下營區,0.0
68,2015-01-16,仁德區,0.0
69,2015-01-16,南區,2.0
70,2015-01-16,安定區,0.0
71,2015-01-16,官田區,0.0
72,2015-01-16,左鎮區,1.0
73,2015-01-16,新市區,0.0
74,2015-01-16,東區,4.0
75,2015-01-16,永康區,0.0
76,2015-01-16,玉井區,0.0
77,2015-01-16,關廟區,0.0
78,2015-01-16,鹽水區,0.0
79,2015-01-16,麻豆區,2.0
80,2015-01-16,龍崎區,0.0
81,2015-01-17,仁德區,0.0
82,2015-01-19,佳里區,0.0
83,2015-01-19,六甲區,0.0
84,2015-01-19,南區,4.0
85,2015-01-19,大內區,0.0
86,2015-01-19,新市區,0.0
87,2015-01-19,東區,6.0
88,2015-01-19,龍崎區,0.0
89,2015-01-20,七股區,0.0
90,2015-01-20,下營區,0.0
91,2015-01-20,北區,0.0
92,2015-01-20,北門區,0.0
93,2015-01-20,南化區,0.0
94,2015-01-20,善化區,0.0
95,2015-01-20,大內區,0.0
96,2015-01-20,安定區,0.0
97,2015-01-20,後壁區,0.0
98,2015-01-20,新化區,0.0
99,2015-01-20,東區,2.0
100,2015-01-20,楠西區,0.0
101,2015-01-20,歸仁區,1.3333333333333333
102,2015-01-20,玉井區,0.0
103,2015-01-21,七股區,0.0
104,2015-01-21,佳里區,0.0
105,2015-01-21,北區,0.0
106,2015-01-21,安南區,0.0
107,2015-01-21,安平區,0.0
108,2015-01-21,官田區,0.0
109,2015-01-21,山上區,0.0
110,2015-01-21,左鎮區,0.0
111,2015-01-21,新市區,0.0
112,2015-01-21,東區,4.0
113,2015-01-21,永康區,0.0
114,2015-01-21,關廟區,1.3333333333333333
115,2015-01-21,麻豆區,0.0
116,2015-01-22,七股區,0.0
117,2015-01-22,仁德區,0.0
118,2015-01-22,佳里區,12.0
119,2015-01-22,安定區,0.0
120,2015-01-22,東區,2.0
121,2015-01-22,楠西區,0.0
122,2015-01-22,玉井區,0.0
123,2015-01-22,關廟區,0.0
124,2015-01-23,下營區,0.0
125,2015-01-23,南化區,0.0
126,2015-01-23,南區,0.0
127,2015-01-23,山上區,0.0
128,2015-01-23,東區,4.0
129,2015-01-23,東山區,0.0
130,2015-01-23,鹽水區,0.0
131,2015-01-23,麻豆區,0.0
132,2015-01-23,龍崎區,0.0
133,2015-01-26,下營區,0.0
134,2015-01-26,佳里區,2.0
135,2015-01-26,南區,0.0
136,2015-01-26,安平區,0.0
137,2015-01-26,東區,2.0
138,2015-01-27,中西區,2.0
139,2015-01-27,南化區,0.0
140,2015-01-27,南區,2.0
141,2015-01-27,東區,0.0
142,2015-01-28,東區,0.0
143,2015-01-29,東區,2.0
144,2015-01-30,東區,2.0
145,2015-01-04,學甲區,3.0
146,2015-01-05,中西區,4.0
147,2015-01-05,善化區,0.0
148,2015-01-05,學甲區,4.0
149,2015-01-05,安平區,0.0
150,2015-01-05,將軍區,0.0
151,2015-01-05,新營區,1.0
152,2015-01-05,歸仁區,0.0
153,2015-01-05,玉井區,0.0
154,2015-01-05,西港區,0.0
155,2015-01-05,關廟區,2.0
156,2015-01-06,北區,0.0
157,2015-01-06,南化區,0.0
158,2015-01-06,學甲區,0.0
159,2015-01-06,安南區,3.0
160,2015-01-06,官田區,0.0
161,2015-01-06,新營區,0.0
162,2015-01-06,歸仁區,0.0
163,2015-01-07,下營區,0.0
164,2015-01-07,佳里區,0.0
165,2015-01-07,六甲區,0.0
166,2015-01-07,北門區,0.0
167,2015-01-07,南區,0.0
168,2015-01-07,學甲區,4.0
169,2015-01-07,將軍區,2.0
170,2015-01-07,山上區,0.0
171,2015-01-07,新化區,0.0
172,2015-01-07,新市區,0.0
173,2015-01-07,東山區,0.0
174,2015-01-08,仁德區,2.0
175,2015-01-08,官田區,0.0
176,2015-01-08,左鎮區,2.0
177,2015-01-08,新營區,0.0
178,2015-01-08,楠西區,0.0
179,2015-01-08,歸仁區,0.0
180,2015-01-08,玉井區,0.0
181,2015-01-08,西港區,1.0
182,2015-01-08,關廟區,2.0
183,2015-01-09,中西區,1.0
184,2015-01-09,六甲區,0.0
185,2015-01-09,北區,0.0
186,2015-01-09,北門區,0.0
187,2015-01-09,南化區,0.0
188,2015-01-09,大內區,2.0
189,2015-01-09,將軍區,0.0
190,2015-01-09,左鎮區,0.0
191,2015-01-09,東區,4.0
192,2015-01-09,白河區,0.0
193,2015-01-09,西港區,0.0
194,2015-01-09,關廟區,2.0
195,2015-01-09,麻豆區,0.0
196,2015-10-01,七股區,0.0
197,2015-10-01,中西區,1.0
198,2015-10-01,仁德區,0.0
199,2015-10-01,北門區,0.0
200,2015-10-01,南區,1.0
201,2015-10-01,學甲區,0.0
202,2015-10-01,安平區,0.0
203,2015-10-01,新營區,8.0
204,2015-10-01,東區,4.75
205,2015-10-01,永康區,0.0
206,2015-10-10,仁德區,0.0
207,2015-10-10,南區,1.5
208,2015-10-10,東區,0.6666666666666666
209,2015-10-10,永康區,0.0
210,2015-10-11,中西區,1.0
211,2015-10-11,仁德區,0.0
212,2015-10-11,北區,0.6666666666666666
213,2015-10-11,南區,0.0
214,2015-10-11,大內區,0.0
215,2015-10-11,安平區,0.0
216,2015-10-11,新營區,0.0
217,2015-10-11,東區,0.0
218,2015-10-11,永康區,0.6666666666666666
219,2015-10-12,中西區,0.3333333333333333
220,2015-10-12,仁德區,0.0
221,2015-10-12,北區,0.0
222,2015-10-12,北門區,8.0
223,2015-10-12,南區,4.2
224,2015-10-12,學甲區,2.0
225,2015-10-12,安定區,0.0
226,2015-10-12,安平區,0.5
227,2015-10-12,新營區,0.0
228,2015-10-12,東區,1.8
229,2015-10-12,永康區,0.25
230,2015-10-12,玉井區,0.0
231,2015-10-12,白河區,0.0
232,2015-10-12,麻豆區,0.5
233,2015-10-13,中西區,0.5
234,2015-10-13,北區,0.0
235,2015-10-13,北門區,0.0
236,2015-10-13,南區,1.6666666666666667
237,2015-10-13,大內區,0.0
238,2015-10-13,安平區,0.0
239,2015-10-13,新營區,1.0
240,2015-10-13,東區,1.8333333333333333
241,2015-10-13,永康區,0.25
242,2015-10-13,玉井區,0.0
243,2015-10-14,中西區,0.5
244,2015-10-14,北區,0.0
245,2015-10-14,南區,0.6666666666666666
246,2015-10-14,安定區,0.0
247,2015-10-14,新營區,0.0
248,2015-10-14,東區,0.6666666666666666
249,2015-10-14,永康區,0.0
250,2015-10-14,玉井區,0.0
251,2015-10-14,麻豆區,0.0
252,2015-10-15,中西區,0.0
253,2015-10-15,仁德區,0.0
254,2015-10-15,北區,0.6666666666666666
255,2015-10-15,南化區,0.0
256,2015-10-15,南區,0.75
257,2015-10-15,大內區,0.0
258,2015-10-15,安定區,0.0
259,2015-10-15,安平區,0.0
260,2015-10-15,東區,1.0
261,2015-10-15,永康區,0.5
262,2015-10-15,玉井區,0.0
263,2015-10-15,麻豆區,1.3333333333333333
264,2015-10-16,七股區,0.0
265,2015-10-16,中西區,1.25
266,2015-10-16,仁德區,0.0
267,2015-10-16,北區,1.0
268,2015-10-16,南區,0.3333333333333333
269,2015-10-16,大內區,0.0
270,2015-10-16,安平區,0.0
271,2015-10-16,東區,0.5
272,2015-10-16,永康區,1.5
273,2015-10-16,麻豆區,1.5
274,2015-10-17,七股區,0.0
275,2015-10-17,仁德區,0.0
276,2015-10-17,安平區,0.0
277,2015-10-17,東區,0.5
278,2015-10-17,永康區,0.0
279,2015-10-18,中西區,0.2
280,2015-10-18,仁德區,0.0
281,2015-10-18,北區,1.0
282,2015-10-18,南區,0.5
283,2015-10-18,安平區,0.25
284,2015-10-18,永康區,0.6363636363636364
285,2015-10-19,中西區,0.0
286,2015-10-19,仁德區,0.0
287,2015-10-19,北區,0.0
288,2015-10-19,南區,0.3333333333333333
289,2015-10-19,安定區,0.0
290,2015-10-19,東區,2.571428571428572
291,2015-10-19,永康區,0.0
292,2015-10-02,七股區,0.0
293,2015-10-02,中西區,0.5
294,2015-10-02,仁德區,0.0
295,2015-10-02,北區,1.0
296,2015-10-02,北門區,0.0
297,2015-10-02,南化區,3.0
298,2015-10-02,南區,2.2
299,2015-10-02,大內區,0.0
300,2015-10-02,安平區,3.0
301,2015-10-02,東區,1.6
302,2015-10-02,永康區,0.0
303,2015-10-20,中西區,0.2
304,2015-10-20,仁德區,0.0
305,2015-10-20,北區,0.3333333333333333
306,2015-10-20,南區,0.0
307,2015-10-20,安平區,1.0
308,2015-10-20,東區,0.0
309,2015-10-20,永康區,0.42857142857142855
310,2015-10-20,白河區,0.0
311,2015-10-21,七股區,0.0
312,2015-10-21,中西區,0.25
313,2015-10-21,北區,0.3333333333333333
314,2015-10-21,南區,0.0
315,2015-10-21,安平區,0.0
316,2015-10-21,東區,0.16666666666666666
317,2015-10-21,永康區,0.5
318,2015-10-21,白河區,1.0
319,2015-10-22,中西區,0.0
320,2015-10-22,仁德區,0.0
321,2015-10-22,北區,1.0
322,2015-10-22,南區,0.0
323,2015-10-22,學甲區,0.0
324,2015-10-22,安平區,1.0
325,2015-10-22,東區,0.3333333333333333
326,2015-10-22,永康區,0.25
327,2015-10-22,麻豆區,0.0
328,2015-10-23,中西區,0.5
329,2015-10-23,北區,0.3333333333333333
330,2015-10-23,南化區,0.0
331,2015-10-23,南區,0.6666666666666666
332,2015-10-23,安平區,5.0
333,2015-10-23,東區,1.375
334,2015-10-23,永康區,0.4
335,2015-10-24,中西區,0.0
336,2015-10-24,南區,3.6666666666666665
337,2015-10-24,安定區,0.0
338,2015-10-24,永康區,1.75
339,2015-10-03,仁德區,0.0
340,2015-10-03,南化區,0.0
341,2015-10-03,南區,1.0
342,2015-10-03,新營區,2.0
343,2015-10-03,東區,1.5
344,2015-10-04,仁德區,0.0
345,2015-10-04,北區,1.0
346,2015-10-04,南區,1.0
347,2015-10-04,新化區,3.0
348,2015-10-04,永康區,2.5
349,2015-10-04,麻豆區,5.0
350,2015-10-05,七股區,0.0
351,2015-10-05,中西區,1.0
352,2015-10-05,仁德區,0.0
353,2015-10-05,北區,0.0
354,2015-10-05,北門區,0.0
355,2015-10-05,南區,1.0
356,2015-10-05,安定區,0.0
357,2015-10-05,安平區,0.6666666666666666
358,2015-10-05,東區,1.7777777777777777
359,2015-10-05,永康區,0.0
360,2015-10-05,麻豆區,10.5
361,2015-10-06,七股區,0.0
362,2015-10-06,中西區,0.3333333333333333
363,2015-10-06,仁德區,0.0
364,2015-10-06,北區,0.0
365,2015-10-06,北門區,0.0
366,2015-10-06,南區,2.6
367,2015-10-06,安平區,0.5
368,2015-10-06,新營區,0.0
369,2015-10-06,東區,1.25
370,2015-10-06,永康區,1.5
371,2015-10-06,白河區,0.5
372,2015-10-06,麻豆區,21.0
373,2015-10-07,仁德區,0.0
374,2015-10-07,北區,1.0
375,2015-10-07,北門區,0.0
376,2015-10-07,南化區,0.0
377,2015-10-07,南區,0.5
378,2015-10-07,安平區,0.0
379,2015-10-07,新營區,0.0
380,2015-10-07,東區,2.2857142857142856
381,2015-10-07,永康區,0.6666666666666666
382,2015-10-07,白河區,0.0
383,2015-10-08,中西區,0.0
384,2015-10-08,仁德區,0.0
385,2015-10-08,北區,0.5
386,2015-10-08,北門區,0.0
387,2015-10-08,南區,0.5
388,2015-10-08,學甲區,0.0
389,2015-10-08,安平區,0.5
390,2015-10-08,東區,0.6666666666666666
391,2015-10-08,永康區,0.3333333333333333
392,2015-10-08,麻豆區,3.0
393,2015-10-09,中西區,1.0
394,2015-10-09,仁德區,0.0
395,2015-10-09,北區,0.5
396,2015-10-09,南區,2.25
397,2015-10-09,大內區,0.0
398,2015-10-09,安平區,2.0
399,2015-10-09,新營區,0.0
400,2015-10-09,東區,2.0
401,2015-10-09,永康區,0.6666666666666666
402,2015-10-09,麻豆區,0.0
403,2015-12-24,柳營區,0.0
404,2015-12-03,柳營區,0.0
405,2015-12-05,柳營區,0.0
406,2015-02-01,東區,0.0
407,2015-02-10,下營區,0.0
408,2015-02-10,仁德區,0.0
409,2015-02-10,佳里區,0.0
410,2015-02-10,六甲區,0.0
411,2015-02-10,北區,0.0
412,2015-02-10,北門區,0.0
413,2015-02-10,大內區,0.0
414,2015-02-10,安平區,0.0
415,2015-02-10,官田區,2.0
416,2015-02-10,將軍區,0.0
417,2015-02-10,左鎮區,0.0
418,2015-02-10,新化區,0.0
419,2015-02-10,新市區,0.0
420,2015-02-10,東區,0.0
421,2015-02-10,東山區,0.0
422,2015-02-10,柳營區,0.0
423,2015-02-10,楠西區,0.0
424,2015-02-10,歸仁區,0.0
425,2015-02-10,玉井區,0.0
426,2015-02-10,麻豆區,0.0
427,2015-02-10,龍崎區,0.0
428,2015-02-11,下營區,0.0
429,2015-02-11,佳里區,0.0
430,2015-02-11,六甲區,0.0
431,2015-02-11,北門區,0.0
432,2015-02-11,南化區,0.0
433,2015-02-11,南區,0.6666666666666666
434,2015-02-11,大內區,0.0
435,2015-02-11,安定區,0.0
436,2015-02-11,新化區,0.0
437,2015-02-11,東區,0.0
438,2015-02-11,東山區,0.0
439,2015-02-11,永康區,0.0
440,2015-02-11,麻豆區,3.0
441,2015-02-12,七股區,0.0
442,2015-02-12,中西區,0.0
443,2015-02-12,仁德區,2.0
444,2015-02-12,佳里區,0.0
445,2015-02-12,南化區,0.0
446,2015-02-12,大內區,0.0
447,2015-02-12,學甲區,0.0
448,2015-02-12,官田區,0.0
449,2015-02-12,將軍區,0.0
450,2015-02-12,山上區,0.0
451,2015-02-12,後壁區,0.0
452,2015-02-12,東區,0.0
453,2015-02-12,柳營區,0.0
454,2015-02-12,楠西區,0.0
455,2015-02-12,永康區,0.0
456,2015-02-12,玉井區,0.0
457,2015-02-12,西港區,0.0
458,2015-02-12,關廟區,0.0
459,2015-02-13,六甲區,0.0
460,2015-02-13,北區,0.0
461,2015-02-13,南化區,0.0
462,2015-02-13,南區,0.0
463,2015-02-13,大內區,0.0
464,2015-02-13,安定區,0.0
465,2015-02-13,安平區,0.0
466,2015-02-13,左鎮區,0.0
467,2015-02-13,後壁區,0.0
468,2015-02-13,東區,1.0
469,2015-02-13,關廟區,0.0
470,2015-02-13,麻豆區,4.0
471,2015-02-13,龍崎區,0.0
472,2015-02-14,中西區,2.0
473,2015-02-14,六甲區,0.0
474,2015-02-14,北門區,0.0
475,2015-02-14,安平區,0.0
476,2015-02-14,山上區,0.0
477,2015-02-14,新市區,0.0
478,2015-02-14,新營區,0.0
479,2015-02-14,楠西區,0.0
480,2015-02-14,白河區,0.0
481,2015-02-14,麻豆區,0.0
482,2015-02-15,歸仁區,0.0
483,2015-02-16,七股區,0.0
484,2015-02-16,仁德區,0.0
485,2015-02-16,佳里區,0.0
486,2015-02-16,六甲區,0.0
487,2015-02-16,北區,0.0
488,2015-02-16,南區,0.0
489,2015-02-16,大內區,0.0
490,2015-02-16,學甲區,2.0
491,2015-02-16,安南區,4.0
492,2015-02-16,安平區,0.0
493,2015-02-16,山上區,0.0
494,2015-02-16,左鎮區,0.6666666666666666
495,2015-02-16,新化區,1.0
496,2015-02-16,新市區,0.0
497,2015-02-16,東山區,0.0
498,2015-02-16,玉井區,0.0
499,2015-02-16,西港區,0.0
500,2015-02-16,龍崎區,0.0
501,2015-02-17,北區,0.0
502,2015-02-17,北門區,0.0
503,2015-02-17,安平區,0.0
504,2015-02-17,楠西區,0.0
505,2015-02-17,龍崎區,0.0
506,2015-02-02,下營區,0.0
507,2015-02-02,中西區,2.0
508,2015-02-02,南區,0.0
509,2015-02-02,學甲區,2.0
510,2015-02-02,官田區,2.0
511,2015-02-02,新營區,0.0
512,2015-02-02,東區,4.0
513,2015-02-02,歸仁區,0.0
514,2015-02-02,玉井區,0.0
515,2015-02-02,龍崎區,0.0
516,2015-02-24,七股區,0.0
517,2015-02-24,南化區,0.0
518,2015-02-24,善化區,0.0
519,2015-02-24,安定區,0.0
520,2015-02-24,山上區,0.0
521,2015-02-24,左鎮區,0.0
522,2015-02-24,新市區,0.0
523,2015-02-24,東區,4.0
524,2015-02-24,東山區,0.0
525,2015-02-24,玉井區,0.0
526,2015-02-25,中西區,3.0
527,2015-02-25,北區,0.0
528,2015-02-25,安定區,0.0
529,2015-02-25,東區,4.0
530,2015-02-25,關廟區,2.0
531,2015-02-26,北區,0.0
532,2015-02-26,東區,3.0
533,2015-02-03,七股區,0.0
534,2015-02-03,下營區,0.0
535,2015-02-03,中西區,0.0
536,2015-02-03,仁德區,0.0
537,2015-02-03,北區,0.0
538,2015-02-03,北門區,0.0
539,2015-02-03,善化區,1.0
540,2015-02-03,學甲區,0.0
541,2015-02-03,安南區,0.0
542,2015-02-03,將軍區,0.0
543,2015-02-03,新化區,0.0
544,2015-02-03,新市區,0.0
545,2015-02-03,東區,0.0
546,2015-02-03,歸仁區,0.0
547,2015-02-03,永康區,0.0
548,2015-02-03,鹽水區,0.0
549,2015-02-04,七股區,0.0
550,2015-02-04,下營區,0.0
551,2015-02-04,中西區,0.0
552,2015-02-04,佳里區,0.0
553,2015-02-04,六甲區,0.0
554,2015-02-04,北區,0.0
555,2015-02-04,南化區,0.0
556,2015-02-04,南區,0.0
557,2015-02-04,安平區,0.0
558,2015-02-04,官田區,2.0
559,2015-02-04,將軍區,0.0
560,2015-02-04,山上區,0.0
561,2015-02-04,東區,0.0
562,2015-02-04,柳營區,0.0
563,2015-02-04,玉井區,0.0
564,2015-02-04,白河區,0.0
565,2015-02-04,麻豆區,4.0
566,2015-02-05,中西區,1.0
567,2015-02-05,仁德區,2.0
568,2015-02-05,安定區,0.0
569,2015-02-05,新營區,0.0
570,2015-02-05,東區,0.0
571,2015-02-05,永康區,0.0
572,2015-02-05,西港區,0.0
573,2015-02-05,關廟區,0.0
574,2015-02-06,中西區,0.0
575,2015-02-06,佳里區,0.0
576,2015-02-06,北區,0.0
577,2015-02-06,南區,1.0
578,2015-02-06,安平區,0.0
579,2015-02-06,官田區,2.0
580,2015-02-06,新市區,0.0
581,2015-02-06,新營區,0.0
582,2015-02-06,柳營區,0.0
583,2015-02-06,永康區,0.0
584,2015-02-06,白河區,0.0
585,2015-02-06,鹽水區,0.0
586,2015-02-06,麻豆區,0.0
587,2015-02-08,仁德區,0.0
588,2015-02-08,安定區,0.0
589,2015-02-09,下營區,0.0
590,2015-02-09,北區,0.0
591,2015-02-09,南區,0.0
592,2015-02-09,大內區,0.0
593,2015-02-09,安南區,0.0
594,2015-02-09,官田區,2.0
595,2015-02-09,將軍區,0.0
596,2015-02-09,山上區,0.0
597,2015-02-09,左鎮區,0.0
598,2015-02-09,新化區,0.0
599,2015-02-09,東區,1.3333333333333333
600,2015-02-09,楠西區,0.0
601,2015-02-09,歸仁區,4.0
602,2015-02-09,永康區,0.0
603,2015-02-09,西港區,0.0
604,2015-03-10,下營區,0.0
605,2015-03-10,中西區,1.3333333333333333
606,2015-03-10,仁德區,2.0
607,2015-03-10,六甲區,0.0
608,2015-03-10,北區,0.8
609,2015-03-10,北門區,0.0
610,2015-03-10,南區,1.0
611,2015-03-10,大內區,0.0
612,2015-03-10,安南區,1.0
613,2015-03-10,安平區,0.0
614,2015-03-10,官田區,0.0
615,2015-03-10,山上區,0.0
616,2015-03-10,東區,1.5
617,2015-03-10,東山區,0.0
618,2015-03-10,楠西區,0.0
619,2015-03-10,永康區,0.8
620,2015-03-10,玉井區,0.0
621,2015-03-10,麻豆區,4.0
622,2015-03-11,中西區,0.6666666666666666
623,2015-03-11,佳里區,0.0
624,2015-03-11,北區,0.0
625,2015-03-11,北門區,0.0
626,2015-03-11,南區,0.0
627,2015-03-11,大內區,2.0
628,2015-03-11,學甲區,0.0
629,2015-03-11,安南區,2.5
630,2015-03-11,安平區,1.0
631,2015-03-11,將軍區,4.0
632,2015-03-11,東區,1.5
633,2015-03-11,東山區,0.0
634,2015-03-11,歸仁區,0.0
