修訂版,小冊集,明文版
0.0,0.0,0.0
7.708445483406835,7.708445483406835,7.708445483406835
42.236023933099034,51.62180702934326,51.62180702934326
65.69283370079744,26.277133480318966,72.26211707087718
20.099343410913306,13.399562273942205,46.898467958797724
94.32621184674801,97.29106131757152,188.45013416042207
38.51139100493931,32.35080190063282,32.35080190063282
32.68293139740702,45.00410960602001,45.00410960602001
23.698324848424456,23.698324848424456,29.408005341206028
9.325567575556173,9.325567575556173,27.97670272666852
38.45196078158107,38.45196078158107,43.258455879278706
15.41689096681367,15.41689096681367,15.41689096681367
67.6835035044136,56.26414251885045,89.61904008045595
245.6731728072283,251.350466287383,366.8641842480979
264.1560824853957,257.132982431874,458.4335427319026
0.0,0.0,0.0
301.7524813664441,300.06561487188065,505.41271168953807
0.0,0.0,0.0
50.58416694378782,48.34301525144927,57.08697484023669
35.7659229103614,5.9609871517269,29.8049357586345
21.909609567894364,21.909609567894364,21.909609567894364
13.138566740159483,6.5692833700797415,13.138566740159483
125.07012049936718,126.41088128439532,214.39097289350633
279.1908056772933,275.6296282848559,490.3713759937309
77.67202581284464,90.59560989840158,134.0710754166776
145.12478174725965,155.1333873850017,215.185021211454
0.0,0.0,0.0
248.19737724716467,258.0214797705452,376.12455810772076
31.191337678675552,31.191337678675552,31.191337678675552
244.76434441062406,264.52031253514514,431.5422339756278
51.55949937008528,62.72347769371166,79.59713651011961
120.90318314280843,134.00487504286204,170.2562720874766
33.498905684855515,40.19868682182662,53.59824909576883
0.0,0.0,0.0
15.41689096681367,0.0,15.41689096681367
150.3166670238139,150.3166670238139,175.3694448611162
16.26772347277697,16.26772347277697,16.26772347277697
313.1099713879925,318.78726486814725,447.1426142915554
60.5198126443694,67.62039468661317,83.67913692431036
24.104564575332674,20.804903295799598,27.40422585486575
195.90099531069106,188.74451604648502,270.9785992209474
9.325567575556173,9.325567575556173,9.325567575556173
21.909609567894364,22.517473009057433,29.618055051301198
24.315899438642916,24.315899438642916,16.210599625761944
28.879926705639676,6.5692833700797415,64.3291367813591
44.16670658167773,43.38439458711472,77.96333441133277
15.41689096681367,15.41689096681367,15.41689096681367
104.29473318842447,99.62398009385714,108.8388577109957
27.807788894320147,27.807788894320147,27.807788894320147
102.69092552391865,85.22031391611162,130.20432080317968
198.0021013281961,204.14477228526022,262.10012710133265
80.07825604895686,81.35087389762452,167.79221918991982
91.95362217070392,84.07785609516709,182.08319471793791
0.0,0.0,0.0
23.01109690617743,28.46539473702224,33.91969256786705
20.099343410913306,20.099343410913306,20.099343410913306
7.708445483406835,7.708445483406835,7.708445483406835
0.0,0.0,0.0
6.051250622243901,12.102501244487803,6.051250622243901
207.22121202564708,212.8985055058018,323.60572836881903
0.0,0.0,0.0
0.0,0.0,0.0
40.11471875892511,53.011439329240254,70.20706675632711
103.20990854601489,103.20990854601489,118.58577371495112
0.0,0.0,0.0
20.099343410913306,13.399562273942205,20.099343410913306
0.0,0.0,0.0
124.04251122907672,124.04251122907672,135.63938716722367
88.97850503208275,103.92926035609904,133.59696691575854
13.138566740159483,13.138566740159483,13.138566740159483
7.708445483406835,7.708445483406835,7.708445483406835
21.817191323379248,21.817191323379248,21.817191323379248
0.0,0.0,0.0
97.59192738543916,103.03392152386468,149.6981456381197
174.35906706953187,178.3413237195171,283.27515307434976
13.138566740159483,0.0,19.707850110239225
0.0,0.0,0.0
38.71382929713331,30.971063437706647,139.36978546967998
0.0,0.0,0.0
19.48271584820897,9.341506189134659,24.1534689427763
20.099343410913306,6.699781136971103,33.498905684855515
14.201164084487527,7.100582042243763,14.201164084487527
110.5615291278996,96.24043501574272,200.25906945500276
22.319795833298972,5.250170821073076,32.82013747544512
33.16861567736486,18.296767848408983,46.891191563671605
40.98242795012748,0.0,69.86235465576716
21.909609567894364,7.100582042243763,14.201164084487527
0.0,0.0,0.0
21.660938570025476,20.54270380812678,44.17982741197149
0.0,0.0,0.0
0.0,0.0,0.0
114.25247425187538,92.8153566640389,199.68251440201936
14.201164084487527,21.301746126731288,21.301746126731288
19.707850110239225,19.707850110239225,26.277133480318966
39.22459290196554,39.22459290196554,43.41223402661731
0.0,0.0,0.0
13.138566740159483,6.5692833700797415,13.138566740159483
0.0,0.0,0.0
15.41689096681367,15.41689096681367,15.41689096681367
30.267608218504193,36.83689158858394,29.408005341206028
78.3081771904459,78.3081771904459,143.31909465251059
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
28.02451856740398,23.35376547283665,18.683012378269318
0.0,0.0,0.0
192.6509923312219,192.36234762160964,282.4842142228006
45.72059627904693,10.160132506454875,45.72059627904693
0.0,0.0,0.0
18.671784614567546,6.051250622243901,18.671784614567546
11.446927809502773,11.446927809502773,11.446927809502773
21.909609567894364,21.909609567894364,29.618055051301198
36.08622128519546,27.755852047464685,65.62876464684835
41.28426312596254,25.467873773924165,41.28426312596254
19.707850110239225,13.138566740159483,0.0
6.5692833700797415,6.5692833700797415,19.707850110239225
0.0,0.0,0.0
10.141209659074311,15.211814488611466,25.35302414768578
47.89556661953867,39.17238649122852,72.21012882199551
34.300507495400836,20.900945221458628,47.700069769343045
0.0,0.0,0.0
27.85301370770703,17.352672065560878,38.35335534985318
12.102501244487803,12.102501244487803,12.102501244487803
6.5692833700797415,6.5692833700797415,6.5692833700797415
14.201164084487527,7.100582042243763,14.201164084487527
12.102501244487803,12.102501244487803,30.256253111219507
27.807788894320147,21.108007757349043,41.207351168262356
44.11241575505666,58.191090399423,114.50578897688843
15.41689096681367,15.41689096681367,15.41689096681367
32.000566203936664,25.600452963149333,115.202038334172
220.56842519719038,208.07831641737232,383.5714743011515
15.41689096681367,0.0,23.125336450220505
282.44508074263155,249.49518966341725,481.65657959235557
15.41689096681367,0.0,30.83378193362734
0.0,0.0,0.0
7.708445483406835,0.0,7.708445483406835
33.30889844655617,12.800226481574667,42.325676172582504
14.201164084487527,7.100582042243763,14.201164084487527
6.5692833700797415,6.5692833700797415,6.5692833700797415
20.19574398991137,30.44241184255702,25.17028205854423
207.22121202564708,212.8985055058018,323.60572836881903
23.698324848424456,23.698324848424456,23.698324848424456
46.089601485624996,37.49771924700141,46.089601485624996
7.708445483406835,7.708445483406835,7.708445483406835
23.01109690617743,34.51664535926614,39.97094319011095
27.633431450824627,32.304184545391955,38.174492844868766
191.86817945907285,203.28298020014975,244.97061154344516
37.63065328933513,28.437969660805827,52.37851348673867
43.739758836142215,34.235685103294514,77.00401690110917
107.94274341379221,113.95577814926901,193.74128712994946
67.76648014737145,80.08765835598444,104.73001477321043
30.151151843497672,44.85226484718724,70.25137982426105
30.774285859055347,61.54857171811068,42.876787103543144
49.152182133932165,44.07211588070473,49.152182133932165
68.82084735198373,60.508261554299956,115.3648456307675
43.518037921161195,18.697113954939596,103.78322564155162
22.559906972875602,28.199883716094504,78.9596744050646
26.19511533437278,65.44677926295887,53.34427801847107
28.955139000709995,28.955139000709995,28.955139000709995
29.23154272283252,23.521862230050942,40.65090370839566
25.600452963149333,19.200339722362,44.80079268551133
13.138566740159483,13.138566740159483,13.138566740159483
19.48271584820897,24.55332067774613,24.55332067774613
17.12904147834471,11.419360985563141,22.838721971126283
25.712183855095304,25.712183855095304,25.712183855095304
25.770549121711966,0.0,25.770549121711966
110.36270508624236,107.91715871298639,258.3680009704968
8.257411314515007,12.38611697177251,8.257411314515007
27.807788894320147,20.099343410913306,34.50757003129125
21.909609567894364,7.100582042243763,21.909609567894364
14.201164084487527,14.201164084487527,35.50291021121882
30.267608218504193,24.557927725722628,41.68696920406734
90.23967192616028,84.85307034590937,122.55928140766575
32.82013747544512,43.320479117591276,43.320479117591276
23.75109347517416,29.079010817542876,25.490553930594192
19.341222012592088,19.341222012592088,19.341222012592088
93.55673506494358,126.28252205001243,85.1948465369691
7.708445483406835,0.0,0.0
313.4033832903242,323.4258355976075,568.3048016997883
69.41892112747139,33.85845735487933,63.70924063468981
201.62923575811794,206.57555676146222,303.02881632667624
258.321316235586,260.19319163680143,472.4564292912087
23.125336450220505,23.125336450220505,30.83378193362734
30.971063437706647,30.971063437706647,30.971063437706647
9.325567575556173,9.325567575556173,18.651135151112346
0.0,0.0,0.0
279.81087294246544,285.7363603382683,465.5436374328573
284.21734591115023,280.65616851871283,507.1588473426132
21.90960956789436,21.90960956789436,21.90960956789436
5.070604829537156,5.070604829537156,5.070604829537156
21.909609567894364,21.909609567894364,21.909609567894364
92.72562370824255,84.31314418480225,169.00727993418192
207.22121202564708,212.8985055058018,323.60572836881903
92.38414153925373,92.38414153925373,130.0177842307412
70.72026690890054,70.72026690890054,76.36024365211944
31.671553860428254,0.0,63.3431077208565
235.9078838895336,237.99200783573852,389.7440102979255
40.827366326769166,40.827366326769166,35.1176858339876
79.96494822432865,86.11609808773855,147.62759672183753
27.807788894320147,20.099343410913306,20.099343410913306
210.38794503386393,210.3597279685753,311.7875256024223
9.325567575556173,9.325567575556173,9.325567575556173
20.099343410913306,20.099343410913306,20.099343410913306
38.51139100493931,26.19021279632632,106.27787115231077
31.19133767867555,31.19133767867555,36.165875747308405
20.099343410913306,20.099343410913306,20.099343410913306
219.84174601797076,225.51903949812552,348.8467963534664
79.96494822432865,86.11609808773855,147.62759672183753
56.035641438137525,56.035641438137525,84.05346215720628
207.22121202564708,212.8985055058018,323.60572836881903
39.80161704763686,39.80161704763686,39.80161704763686
53.64888436554209,11.9219743034538,53.64888436554209
92.95788814186145,121.47010934040456,85.67262360548997
32.279397813633686,27.85340882881997,32.279397813633686
31.904332810422126,22.56282662128747,45.91659209412412
0.0,0.0,0.0
43.2691042209067,36.057586850755584,43.2691042209067
0.0,0.0,0.0
43.47436839376823,37.51338124204133,43.47436839376823
24.55332067774613,28.82422203734363,24.55332067774613
372.9770637951505,369.41588640271306,607.857011294224
0.0,0.0,0.0
6.5692833700797415,6.5692833700797415,32.84641685039871
7.708445483406835,7.708445483406835,15.41689096681367
24.55332067774613,29.22407377231346,34.69453033682044
34.67424618738585,39.96332534277769,68.33031457897737
41.542448133222415,55.736084826039544,71.94579296101078
15.41689096681367,15.41689096681367,38.54222741703418
232.69970005630321,229.59703738888584,421.9621227687617
6.5692833700797415,0.0,0.0
15.41689096681367,15.41689096681367,15.41689096681367
25.241067984647284,25.241067984647284,25.241067984647284
7.708445483406835,7.708445483406835,7.708445483406835
17.17039171425416,17.17039171425416,17.17039171425416
43.009490712546494,34.41760847392292,48.080095542083654
0.0,0.0,0.0
263.55155334838867,273.56195000721584,427.6002046569575
44.05338801245948,60.57340851713179,126.65349053582095
21.909609567894364,14.201164084487527,37.32650053470803
301.02631985802543,314.3959876389882,428.0825465926827
18.651135151112346,18.651135151112346,27.97670272666852
187.09539076117156,205.1510600427253,301.6043196079393
24.315899438642916,16.210599625761944,56.7370986901668
235.6076867191061,234.71569682918107,357.44650089312296
0.0,0.0,0.0
100.66565366905436,96.0914617069521,124.03416377479411
0.0,0.0,0.0
0.0,0.0,0.0
64.05321525647828,95.25618967610174,122.5276788303258
150.1058257498766,148.37176651110593,197.55704609256122
102.66253221497631,112.77527944796915,136.08573808938755
9.325567575556173,9.325567575556173,27.97670272666852
117.85406255415319,118.62530359801137,172.15772965810308
67.20755061668837,77.54510569174539,98.55323176522761
55.44530193875846,61.60589104306496,86.24824746029094
94.42613457565126,108.31386446319691,142.45716378949135
57.26850699742375,68.28185400053862,68.28185400053862
119.3604400065856,126.41088128439532,151.58448747290896
105.47156925079877,113.68648096351394,185.90277248130192
11.446927809502773,0.0,11.446927809502773
60.32778488680161,76.01230146302663,131.85476984290526
35.44545799812595,28.459782481165444,49.41680903204698
89.78652113852273,101.77191305104263,139.49448271113286
13.138566740159483,6.5692833700797415,19.707850110239225
43.224679861133815,28.816453240755877,91.49268145444628
159.94695605086,164.32906443581507,249.78017794243902
21.088519136051172,15.816389352038378,26.360648920063966
9.325567575556173,9.325567575556173,37.30227030222469
68.43284256722924,68.43284256722924,72.76594574590166
9.325567575556173,9.325567575556173,9.325567575556173
228.17364643693864,240.41142272501506,380.95411763505683
91.3520507396779,97.92133410975765,129.47540508515493
119.95907587676747,128.23211559240661,177.8703538862414
0.0,0.0,0.0
0.0,0.0,0.0
99.32886004597681,77.89174245814033,184.75890019612075
21.99118737752836,27.714651282279746,16.719057593515565
13.138566740159483,13.138566740159483,13.138566740159483
13.138566740159483,13.138566740159483,13.138566740159483
20.64352828628752,28.90093960080253,28.90093960080253
30.45507527519819,30.45507527519819,11.446927809502773
21.088519136051172,21.088519136051172,21.088519136051172
137.17262174385502,132.46213190663923,226.49347413799416
0.0,0.0,0.0
21.99118737752836,21.99118737752836,22.442521498266952
20.099343410913306,20.099343410913306,20.099343410913306
28.402328168975053,21.301746126731288,35.50291021121882
111.04578691397275,115.93058605589373,140.6332666160359
25.241067984647287,13.138566740159483,31.81035135472703
15.41689096681367,15.41689096681367,15.41689096681367
79.18053328669522,79.18053328669522,107.06884235333251
45.42524102095577,27.27148915422406,56.930789474044474
17.18036608114131,8.590183040570656,25.770549121711966
86.22027055542837,90.65137744334778,120.66597111238471
15.41689096681367,15.41689096681367,46.25067290044101
16.41905127965414,19.779359385322586,36.19841066497673
110.98387009989514,111.3172335933555,184.7361828639869
22.03935482603542,13.295395237248005,44.79653306833837
34.63237412790874,26.61434819710045,50.668425989525296
0.0,0.0,0.0
15.41689096681367,7.708445483406835,23.125336450220505
82.7954864924452,73.93000049470483,141.95646685196968
15.41689096681367,7.708445483406835,23.125336450220505
39.38942084552486,28.88907920337871,97.14129987732866
7.708445483406835,7.708445483406835,7.708445483406835
15.41689096681367,15.41689096681367,15.41689096681367
0.0,0.0,0.0
17.18036608114131,8.590183040570656,25.770549121711966
7.708445483406835,7.708445483406835,7.708445483406835
14.201164084487527,7.100582042243763,14.201164084487527
49.51412194402349,52.60576482235838,94.71866540310319
57.032833666295815,55.17432252828714,86.54074794442467
11.446927809502773,11.446927809502773,11.446927809502773
29.010191610138122,0.0,36.11077365238189
24.315899438642916,24.315899438642916,24.315899438642916
115.36996526840039,122.4204065462101,171.29233758314825
30.774285859055347,24.723035236811448,24.723035236811445
13.138566740159483,6.5692833700797415,13.138566740159483
13.138566740159483,13.138566740159483,13.138566740159483
40.48897593794679,21.817191323379248,45.9432737687916
7.708445483406835,7.708445483406835,7.708445483406835
36.90490848808955,36.90490848808955,26.360648920063966
20.099343410913306,20.099343410913306,20.099343410913306
7.708445483406835,21.90960956789436,7.708445483406835
309.25333352282837,320.9996066800037,501.74922904136184
28.82422203734363,28.82422203734363,42.836481321045625
243.15489619163742,249.8166741694905,379.72134473762475
42.848808865441235,42.848808865441235,71.55646396103064
160.28989390835665,142.60711345467436,210.88443019894225
53.64888436554209,11.9219743034538,53.64888436554209
0.0,0.0,0.0
6.5692833700797415,6.5692833700797415,6.5692833700797415
0.0,0.0,0.0
30.849747675023227,30.849747675023227,66.10660216076408
33.308898446556164,33.308898446556164,33.308898446556164
89.06872887742982,95.21139983449395,132.0674255768787
11.446927809502773,11.446927809502773,11.446927809502773
13.138566740159483,13.138566740159483,13.138566740159483
109.71580698807978,125.80755408240961,177.58719403069293
17.12904147834471,22.838721971126283,17.12904147834471
14.201164084487527,14.201164084487527,7.100582042243763
141.60538892695277,148.6558302047625,184.31027445797787
11.446927809502773,11.446927809502773,11.446927809502773
15.816389352038378,10.544259568025586,36.90490848808955
25.241067984647287,18.671784614567542,38.37963472480677
32.92943735505158,23.521026682179702,51.746258700795345
127.6675213601743,135.94056107581343,185.5787993696482
6.5692833700797415,0.0,19.707850110239225
33.30889844655617,25.600452963149333,33.30889844655617
0.0,0.0,0.0
0.0,0.0,0.0
6.5692833700797415,6.5692833700797415,6.5692833700797415
33.30889844655617,12.800226481574667,26.908785205768837
115.88071191823236,105.75565940251953,164.15153840169407
27.807788894320147,27.807788894320147,27.807788894320147
76.15086464199007,75.40124069147899,119.24997741584345
0.0,0.0,0.0
94.05742249812023,106.44266614560996,143.76538407073036
7.708445483406835,7.708445483406835,7.708445483406835
17.12904147834471,5.709680492781571,34.94122321561409
40.46439520229164,6.051250622243901,68.82628916009547
59.30420000968634,72.65562467784882,106.15713155232612
74.00825356333257,74.00825356333257,94.01228404002272
10.544259568025586,10.544259568025586,10.544259568025586
247.62331426220177,239.54611352615154,436.8857369746601
0.0,0.0,0.0
80.07870238371471,66.4655668567605,107.28833008609732
36.76107105736313,35.30046575833827,93.16083848955212
6.5692833700797415,0.0,13.138566740159483
97.6956164703783,92.42348668636551,120.88628167179645
34.317887620014005,4.574191962102246,34.317887620014005
34.539426570310894,29.605222774552193,83.8814645278979
22.462420399629302,22.462420399629302,14.753974916222464
24.315899438642916,32.42119925152389,32.42119925152389
79.96494822432865,86.11609808773855,147.62759672183753
86.21373513260092,80.89592397203864,108.41954045290234
0.0,0.0,0.0
0.0,0.0,0.0
50.96868705773453,84.33345521153855,29.60364135784869
216.11945453950307,220.50156292445814,342.1201176543138
31.51324569384278,22.699032072407572,31.51324569384278
142.6043827248704,125.88953561605314,173.8126754789219
21.817191323379248,21.817191323379248,16.362893492534436
125.25762001682882,121.09755718197405,172.78968910655814
4.551435648460589,4.551435648460589,4.551435648460589
62.03974417540792,73.31969766184571,112.79953486437797
9.325567575556173,9.325567575556173,0.0
309.25333352282837,320.9996066800037,501.74922904136184
102.43945128441925,102.43945128441925,147.96809629971665
14.201164084487527,14.201164084487527,35.50291021121882
134.36483444397894,86.86868858376442,181.86098030419345
9.325567575556173,0.0,9.325567575556173
0.0,0.0,0.0
234.51088279420972,239.457203797554,361.88945689136403
88.02286726933734,76.43819579278833,100.8020942498827
19.707850110239225,32.84641685039871,26.277133480318966
106.73157471917818,88.35428760718203,139.8942887113716
0.0,0.0,0.0
24.205002488975605,18.153751866731703,24.205002488975605
15.41689096681367,0.0,38.54222741703418
181.2700266714289,159.06069068017194,250.6561972534985
82.18136414021696,79.04101440078946,175.6334120804105
15.211814488611466,15.211814488611466,15.211814488611466
21.909609567894364,29.01019161013813,29.01019161013813
126.1899432464515,97.35883211215894,172.39085147780904
18.671784614567542,18.671784614567546,18.671784614567542
104.69822045561199,78.2759679989198,139.14876382023445
7.708445483406835,0.0,7.708445483406835
90.62721967861476,76.19480008931986,156.19856800389377
13.138566740159483,13.138566740159483,13.138566740159483
20.64707811064996,20.64707811064996,20.64707811064996
48.8760214677691,85.64954169105042,117.48885811857305
18.671784614567546,18.153751866731703,18.671784614567546
116.84843705731684,78.2759679989198,168.51980185318138
20.647078110649964,9.949076137265717,20.647078110649964
5.723463904751386,5.723463904751386,0.0
145.17778789603648,107.36243507287746,193.02653073296884
26.8480370035244,24.87185196970517,36.18954319265906
112.45503862392958,94.07775151193343,145.61775261612297
37.04968088944436,47.20981339589923,92.93040967494619
0.0,0.0,0.0
18.205742593842356,18.205742593842356,18.205742593842356
0.0,0.0,0.0
176.5997672557566,163.48769796490183,249.5697903026544
9.325567575556173,0.0,9.325567575556173
25.241067984647284,6.051250622243901,76.75926944961354
0.0,0.0,0.0
65.39240377535761,55.27296482919196,82.71811660180546
66.05660997039271,52.780058481519006,64.64767411271256
0.0,0.0,0.0
15.41689096681367,15.41689096681367,15.41689096681367
34.300507495400836,34.300507495400836,34.300507495400836
46.84474693852532,14.412111018671816,69.13617319930451
86.19778074210441,77.88271364748461,162.22657112556405
26.370542015401348,21.396003946768488,26.370542015401348
182.18682075103425,186.53384409267224,285.49579859357283
0.0,0.0,0.0
0.0,0.0,0.0
30.83378193362734,46.25067290044101,123.33512773450936
7.708445483406835,7.708445483406835,0.0
18.671784614567542,24.723035236811445,6.5692833700797415
7.708445483406835,0.0,7.708445483406835
32.279397813633686,27.85340882881997,32.279397813633686
116.96690268508851,100.25734515864728,187.879935259562
9.325567575556173,9.325567575556173,9.325567575556173
76.90395909033234,72.31339510975292,104.44734297380884
61.227003605464034,50.19279308627628,44.0872418978617
15.41689096681367,7.708445483406835,15.41689096681367
34.50757003129125,28.816453240755877,55.615577788640294
7.100582042243763,14.201164084487527,7.100582042243763
24.315899438642916,24.315899438642916,16.210599625761944
27.263317161541153,16.26772347277697,16.26772347277697
44.400530632568774,38.946232801723966,115.30640243355128
42.60963897757668,43.359262928087745,42.60963897757668
11.446927809502773,11.446927809502773,11.446927809502773
13.138566740159483,13.138566740159483,6.5692833700797415
15.41689096681367,0.0,15.41689096681367
21.301746126731288,14.201164084487527,14.201164084487527
7.708445483406835,7.708445483406835,7.708445483406835
34.30991354011874,19.446039791058123,58.32217121338387
9.325567575556173,9.325567575556173,18.651135151112346
12.102501244487803,6.051250622243901,12.102501244487803
7.708445483406835,7.708445483406835,7.708445483406835
28.38647469345899,21.817191323379248,28.38647469345899
51.4413629996653,47.23137731861224,30.39143459439999
297.53053764547917,276.9806647405296,426.7435041176181
43.47436839376823,55.396342697222025,109.0452270627641
14.201164084487527,7.100582042243763,14.201164084487527
78.73151674735426,78.73151674735426,110.80362047058738
6.5692833700797415,6.5692833700797415,6.5692833700797415
43.618964259524105,53.77909676597898,145.48467663558418
95.2110876865402,88.26851129742867,124.00227242170523
21.90960956789436,21.301746126731288,29.010191610138122
123.7095287282838,109.64775797893412,112.6120643932292
27.97670272666852,9.325567575556173,18.651135151112346
207.22121202564708,212.8985055058018,323.60572836881903
110.02393382621074,103.69968349792373,186.14097556787354
13.138566740159483,0.0,39.415700220478456
189.82240275997435,155.2324846471084,249.51034606294456
81.83185636529116,87.54153685807273,113.34871524006263
208.25536790434646,225.09995083793214,321.10187628240766
45.1921322361737,37.17410630536542,55.51850360500869
207.22121202564708,212.8985055058018,323.60572836881903
0.0,0.0,0.0
17.18036608114131,17.18036608114131,17.18036608114131
213.1211403147283,211.31440910824753,310.92493457846075
13.138566740159483,6.5692833700797415,32.84641685039871
7.708445483406835,7.708445483406835,0.0
214.21215073368876,206.6348314611095,305.89224529152295
76.76543405422308,76.76543405422308,135.0419606351192
0.0,0.0,0.0
15.41689096681367,23.125336450220505,23.125336450220505
